,subject,time,state
20218,1838,0,0
20219,1838,1,0
20220,1838,2,0
20221,1838,3,0
20222,1838,4,0
20223,1838,5,0
20224,1838,6,0
20225,1838,7,0
20226,1838,8,0
20227,1838,9,0
20228,1838,10,0
20229,1839,0,0
20230,1839,1,1
20231,1839,2,0
20232,1839,3,1
20233,1839,4,2
20234,1839,5,1
20235,1839,6,2
20236,1839,7,1
20237,1839,8,0
20238,1839,9,1
20239,1839,10,0
20240,1840,0,0
20241,1840,1,1
20242,1840,2,2
20243,1840,3,3
20244,1840,4,4
20245,1840,5,5
20246,1840,6,5
20247,1840,7,5
20248,1840,8,5
20249,1840,9,5
20250,1840,10,5
20251,1841,0,0
20252,1841,1,0
20253,1841,2,0
20254,1841,3,0
20255,1841,4,0
20256,1841,5,0
20257,1841,6,0
20258,1841,7,0
20259,1841,8,0
20260,1841,9,1
20261,1841,10,0
20262,1842,0,0
20263,1842,1,0
20264,1842,2,0
20265,1842,3,0
20266,1842,4,0
20267,1842,5,0
20268,1842,6,0
20269,1842,7,0
20270,1842,8,0
20271,1842,9,0
20272,1842,10,0
20273,1843,0,0
20274,1843,1,0
20275,1843,2,1
20276,1843,3,1
20277,1843,4,2
20278,1843,5,1
20279,1843,6,1
20280,1843,7,0
20281,1843,8,0
20282,1843,9,0
20283,1843,10,0
20284,1844,0,0
20285,1844,1,0
20286,1844,2,0
20287,1844,3,0
20288,1844,4,0
20289,1844,5,0
20290,1844,6,0
20291,1844,7,0
20292,1844,8,0
20293,1844,9,0
20294,1844,10,0
20295,1845,0,0
20296,1845,1,1
20297,1845,2,0
20298,1845,3,0
20299,1845,4,1
20300,1845,5,0
20301,1845,6,1
20302,1845,7,2
20303,1845,8,3
20304,1845,9,4
20305,1845,10,3
20306,1846,0,0
20307,1846,1,0
20308,1846,2,1
20309,1846,3,2
20310,1846,4,2
20311,1846,5,2
20312,1846,6,2
20313,1846,7,2
20314,1846,8,2
20315,1846,9,1
20316,1846,10,2
20317,1847,0,0
20318,1847,1,1
20319,1847,2,0
20320,1847,3,0
20321,1847,4,0
20322,1847,5,1
20323,1847,6,0
20324,1847,7,1
20325,1847,8,0
20326,1847,9,1
20327,1847,10,0
20328,1848,0,0
20329,1848,1,1
20330,1848,2,2
20331,1848,3,3
20332,1848,4,2
20333,1848,5,3
20334,1848,6,4
20335,1848,7,3
20336,1848,8,4
20337,1848,9,3
20338,1848,10,2
20339,1849,0,0
20340,1849,1,1
20341,1849,2,2
20342,1849,3,3
20343,1849,4,2
20344,1849,5,3
20345,1849,6,4
20346,1849,7,3
20347,1849,8,4
20348,1849,9,3
20349,1849,10,4
20350,1850,0,0
20351,1850,1,1
20352,1850,2,0
20353,1850,3,1
20354,1850,4,0
20355,1850,5,1
20356,1850,6,1
20357,1850,7,1
20358,1850,8,1
20359,1850,9,1
20360,1850,10,1
20361,1851,0,0
20362,1851,1,1
20363,1851,2,1
20364,1851,3,1
20365,1851,4,1
20366,1851,5,1
20367,1851,6,1
20368,1851,7,1
20369,1851,8,1
20370,1851,9,1
20371,1851,10,0
20372,1852,0,0
20373,1852,1,1
20374,1852,2,0
20375,1852,3,1
20376,1852,4,0
20377,1852,5,1
20378,1852,6,1
20379,1852,7,1
20380,1852,8,0
20381,1852,9,1
20382,1852,10,1
20383,1853,0,0
20384,1853,1,1
20385,1853,2,0
20386,1853,3,1
20387,1853,4,2
20388,1853,5,3
20389,1853,6,2
20390,1853,7,3
20391,1853,8,2
20392,1853,9,3
20393,1853,10,2
20394,1854,0,0
20395,1854,1,0
20396,1854,2,1
20397,1854,3,0
20398,1854,4,0
20399,1854,5,1
20400,1854,6,0
20401,1854,7,1
20402,1854,8,0
20403,1854,9,0
20404,1854,10,0
20405,1855,0,0
20406,1855,1,0
20407,1855,2,0
20408,1855,3,0
20409,1855,4,0
20410,1855,5,0
20411,1855,6,0
20412,1855,7,0
20413,1855,8,0
20414,1855,9,0
20415,1855,10,0
20416,1856,0,0
20417,1856,1,1
20418,1856,2,0
20419,1856,3,1
20420,1856,4,0
20421,1856,5,1
20422,1856,6,0
20423,1856,7,1
20424,1856,8,2
20425,1856,9,3
20426,1856,10,2
20427,1857,0,0
20428,1857,1,1
20429,1857,2,0
20430,1857,3,1
20431,1857,4,1
20432,1857,5,0
20433,1857,6,1
20434,1857,7,1
20435,1857,8,0
20436,1857,9,1
20437,1857,10,1
20438,1858,0,0
20439,1858,1,0
20440,1858,2,0
20441,1858,3,0
20442,1858,4,0
20443,1858,5,0
20444,1858,6,0
20445,1858,7,0
20446,1858,8,0
20447,1858,9,0
20448,1858,10,0
20449,1859,0,0
20450,1859,1,1
20451,1859,2,2
20452,1859,3,3
20453,1859,4,3
20454,1859,5,4
20455,1859,6,5
20456,1859,7,5
20457,1859,8,5
20458,1859,9,5
20459,1859,10,5
20460,1860,0,0
20461,1860,1,0
20462,1860,2,1
20463,1860,3,2
20464,1860,4,2
20465,1860,5,2
20466,1860,6,2
20467,1860,7,2
20468,1860,8,2
20469,1860,9,2
20470,1860,10,3
20471,1861,0,0
20472,1861,1,1
20473,1861,2,0
20474,1861,3,1
20475,1861,4,0
20476,1861,5,1
20477,1861,6,0
20478,1861,7,1
20479,1861,8,0
20480,1861,9,1
20481,1861,10,0
20482,1862,0,0
20483,1862,1,1
20484,1862,2,2
20485,1862,3,2
20486,1862,4,2
20487,1862,5,3
20488,1862,6,3
20489,1862,7,4
20490,1862,8,3
20491,1862,9,3
20492,1862,10,3
20493,1863,0,0
20494,1863,1,1
20495,1863,2,2
20496,1863,3,2
20497,1863,4,3
20498,1863,5,3
20499,1863,6,3
20500,1863,7,4
20501,1863,8,3
20502,1863,9,2
20503,1863,10,2
20504,1864,0,0
20505,1864,1,1
20506,1864,2,2
20507,1864,3,1
20508,1864,4,2
20509,1864,5,1
20510,1864,6,2
20511,1864,7,2
20512,1864,8,1
20513,1864,9,0
20514,1864,10,1
20515,1865,0,0
20516,1865,1,1
20517,1865,2,2
20518,1865,3,1
20519,1865,4,2
20520,1865,5,1
20521,1865,6,2
20522,1865,7,3
20523,1865,8,3
20524,1865,9,3
20525,1865,10,3
20526,1866,0,0
20527,1866,1,1
20528,1866,2,2
20529,1866,3,3
20530,1866,4,2
20531,1866,5,1
20532,1866,6,2
20533,1866,7,1
20534,1866,8,2
20535,1866,9,1
20536,1866,10,2
20537,1867,0,0
20538,1867,1,0
20539,1867,2,1
20540,1867,3,0
20541,1867,4,0
20542,1867,5,0
20543,1867,6,0
20544,1867,7,0
20545,1867,8,0
20546,1867,9,0
20547,1867,10,0
20548,1868,0,0
20549,1868,1,1
20550,1868,2,0
20551,1868,3,1
20552,1868,4,2
20553,1868,5,1
20554,1868,6,0
20555,1868,7,1
20556,1868,8,0
20557,1868,9,1
20558,1868,10,0
20559,1869,0,0
20560,1869,1,0
20561,1869,2,0
20562,1869,3,0
20563,1869,4,1
20564,1869,5,2
20565,1869,6,1
20566,1869,7,2
20567,1869,8,2
20568,1869,9,2
20569,1869,10,2
20570,1870,0,0
20571,1870,1,1
20572,1870,2,0
20573,1870,3,0
20574,1870,4,1
20575,1870,5,0
20576,1870,6,0
20577,1870,7,1
20578,1870,8,1
20579,1870,9,1
20580,1870,10,1
20581,1871,0,0
20582,1871,1,0
20583,1871,2,0
20584,1871,3,0
20585,1871,4,0
20586,1871,5,0
20587,1871,6,0
20588,1871,7,0
20589,1871,8,0
20590,1871,9,0
20591,1871,10,0
20592,1872,0,0
20593,1872,1,1
20594,1872,2,2
20595,1872,3,1
20596,1872,4,2
20597,1872,5,1
20598,1872,6,2
20599,1872,7,1
20600,1872,8,1
20601,1872,9,2
20602,1872,10,1
20603,1873,0,0
20604,1873,1,0
20605,1873,2,0
20606,1873,3,0
20607,1873,4,0
20608,1873,5,0
20609,1873,6,0
20610,1873,7,0
20611,1873,8,0
20612,1873,9,0
20613,1873,10,0
20614,1874,0,0
20615,1874,1,0
20616,1874,2,0
20617,1874,3,1
20618,1874,4,2
20619,1874,5,3
20620,1874,6,4
20621,1874,7,5
20622,1874,8,5
20623,1874,9,5
20624,1874,10,5
20625,1875,0,0
20626,1875,1,0
20627,1875,2,0
20628,1875,3,1
20629,1875,4,0
20630,1875,5,1
20631,1875,6,0
20632,1875,7,1
20633,1875,8,0
20634,1875,9,0
20635,1875,10,0
20636,1876,0,0
20637,1876,1,0
20638,1876,2,0
20639,1876,3,0
20640,1876,4,0
20641,1876,5,0
20642,1876,6,0
20643,1876,7,0
20644,1876,8,0
20645,1876,9,0
20646,1876,10,0
20647,1877,0,0
20648,1877,1,1
20649,1877,2,2
20650,1877,3,3
20651,1877,4,2
20652,1877,5,3
20653,1877,6,2
20654,1877,7,3
20655,1877,8,4
20656,1877,9,4
20657,1877,10,5
20658,1878,0,0
20659,1878,1,0
20660,1878,2,0
20661,1878,3,0
20662,1878,4,1
20663,1878,5,1
20664,1878,6,0
20665,1878,7,0
20666,1878,8,0
20667,1878,9,0
20668,1878,10,0
20669,1879,0,0
20670,1879,1,1
20671,1879,2,1
20672,1879,3,2
20673,1879,4,1
20674,1879,5,2
20675,1879,6,1
20676,1879,7,1
20677,1879,8,2
20678,1879,9,1
20679,1879,10,2
20680,1880,0,0
20681,1880,1,1
20682,1880,2,1
20683,1880,3,1
20684,1880,4,0
20685,1880,5,0
20686,1880,6,1
20687,1880,7,1
20688,1880,8,2
20689,1880,9,1
20690,1880,10,1
20691,1881,0,0
20692,1881,1,1
20693,1881,2,2
20694,1881,3,3
20695,1881,4,4
20696,1881,5,5
20697,1881,6,5
20698,1881,7,5
20699,1881,8,5
20700,1881,9,5
20701,1881,10,5
20702,1882,0,0
20703,1882,1,1
20704,1882,2,2
20705,1882,3,3
20706,1882,4,2
20707,1882,5,1
20708,1882,6,0
20709,1882,7,1
20710,1882,8,0
20711,1882,9,1
20712,1882,10,0
20713,1883,0,0
20714,1883,1,0
20715,1883,2,0
20716,1883,3,0
20717,1883,4,0
20718,1883,5,0
20719,1883,6,0
20720,1883,7,0
20721,1883,8,0
20722,1883,9,0
20723,1883,10,0
20724,1884,0,0
20725,1884,1,0
20726,1884,2,0
20727,1884,3,0
20728,1884,4,0
20729,1884,5,0
20730,1884,6,0
20731,1884,7,0
20732,1884,8,0
20733,1884,9,0
20734,1884,10,0
20735,1885,0,0
20736,1885,1,1
20737,1885,2,1
20738,1885,3,1
20739,1885,4,1
20740,1885,5,1
20741,1885,6,1
20742,1885,7,1
20743,1885,8,1
20744,1885,9,0
20745,1885,10,1
20746,1886,0,0
20747,1886,1,1
20748,1886,2,0
20749,1886,3,1
20750,1886,4,2
20751,1886,5,3
20752,1886,6,2
20753,1886,7,3
20754,1886,8,4
20755,1886,9,4
20756,1886,10,5
20757,1887,0,0
20758,1887,1,1
20759,1887,2,0
20760,1887,3,0
20761,1887,4,1
20762,1887,5,0
20763,1887,6,1
20764,1887,7,2
20765,1887,8,1
20766,1887,9,2
20767,1887,10,1
20768,1888,0,0
20769,1888,1,1
20770,1888,2,2
20771,1888,3,3
20772,1888,4,2
20773,1888,5,2
20774,1888,6,3
20775,1888,7,2
20776,1888,8,2
20777,1888,9,1
20778,1888,10,0
20779,1889,0,0
20780,1889,1,1
20781,1889,2,0
20782,1889,3,1
20783,1889,4,1
20784,1889,5,2
20785,1889,6,3
20786,1889,7,3
20787,1889,8,3
20788,1889,9,4
20789,1889,10,5
20790,1890,0,0
20791,1890,1,0
20792,1890,2,0
20793,1890,3,0
20794,1890,4,0
20795,1890,5,0
20796,1890,6,0
20797,1890,7,0
20798,1890,8,0
20799,1890,9,0
20800,1890,10,0
20801,1891,0,0
20802,1891,1,1
20803,1891,2,0
20804,1891,3,1
20805,1891,4,0
20806,1891,5,1
20807,1891,6,2
20808,1891,7,2
20809,1891,8,1
20810,1891,9,1
20811,1891,10,0
20812,1892,0,0
20813,1892,1,1
20814,1892,2,2
20815,1892,3,3
20816,1892,4,2
20817,1892,5,3
20818,1892,6,4
20819,1892,7,3
20820,1892,8,4
20821,1892,9,3
20822,1892,10,2
20823,1893,0,0
20824,1893,1,0
20825,1893,2,0
20826,1893,3,0
20827,1893,4,0
20828,1893,5,0
20829,1893,6,0
20830,1893,7,0
20831,1893,8,0
20832,1893,9,0
20833,1893,10,0
20834,1894,0,0
20835,1894,1,0
20836,1894,2,1
20837,1894,3,0
20838,1894,4,0
20839,1894,5,0
20840,1894,6,0
20841,1894,7,0
20842,1894,8,0
20843,1894,9,0
20844,1894,10,0
20845,1895,0,0
20846,1895,1,1
20847,1895,2,0
20848,1895,3,1
20849,1895,4,0
20850,1895,5,1
20851,1895,6,2
20852,1895,7,1
20853,1895,8,2
20854,1895,9,1
20855,1895,10,2
20856,1896,0,0
20857,1896,1,1
20858,1896,2,2
20859,1896,3,1
20860,1896,4,2
20861,1896,5,1
20862,1896,6,2
20863,1896,7,1
20864,1896,8,0
20865,1896,9,1
20866,1896,10,2
20867,1897,0,0
20868,1897,1,1
20869,1897,2,2
20870,1897,3,1
20871,1897,4,2
20872,1897,5,1
20873,1897,6,0
20874,1897,7,1
20875,1897,8,2
20876,1897,9,3
20877,1897,10,2
20878,1898,0,0
20879,1898,1,1
20880,1898,2,2
20881,1898,3,1
20882,1898,4,1
20883,1898,5,0
20884,1898,6,0
20885,1898,7,0
20886,1898,8,1
20887,1898,9,2
20888,1898,10,3
20889,1899,0,0
20890,1899,1,1
20891,1899,2,1
20892,1899,3,1
20893,1899,4,1
20894,1899,5,0
20895,1899,6,1
20896,1899,7,1
20897,1899,8,1
20898,1899,9,1
20899,1899,10,1
20900,1900,0,0
20901,1900,1,0
20902,1900,2,0
20903,1900,3,0
20904,1900,4,1
20905,1900,5,0
20906,1900,6,0
20907,1900,7,0
20908,1900,8,0
20909,1900,9,0
20910,1900,10,0
20911,1901,0,0
20912,1901,1,0
20913,1901,2,0
20914,1901,3,0
20915,1901,4,0
20916,1901,5,0
20917,1901,6,0
20918,1901,7,0
20919,1901,8,0
20920,1901,9,0
20921,1901,10,0
20922,1902,0,0
20923,1902,1,1
20924,1902,2,1
20925,1902,3,1
20926,1902,4,1
20927,1902,5,1
20928,1902,6,1
20929,1902,7,0
20930,1902,8,1
20931,1902,9,1
20932,1902,10,1
20933,1903,0,0
20934,1903,1,1
20935,1903,2,2
20936,1903,3,2
20937,1903,4,2
20938,1903,5,2
20939,1903,6,3
20940,1903,7,3
20941,1903,8,3
20942,1903,9,3
20943,1903,10,3
20944,1904,0,0
20945,1904,1,1
20946,1904,2,1
20947,1904,3,0
20948,1904,4,1
20949,1904,5,0
20950,1904,6,1
20951,1904,7,1
20952,1904,8,1
20953,1904,9,1
20954,1904,10,1
20955,1905,0,0
20956,1905,1,1
20957,1905,2,2
20958,1905,3,1
20959,1905,4,2
20960,1905,5,1
20961,1905,6,0
20962,1905,7,1
20963,1905,8,0
20964,1905,9,1
20965,1905,10,2
20966,1906,0,0
20967,1906,1,0
20968,1906,2,0
20969,1906,3,0
20970,1906,4,0
20971,1906,5,0
20972,1906,6,0
20973,1906,7,0
20974,1906,8,0
20975,1906,9,0
20976,1906,10,0
20977,1907,0,0
20978,1907,1,0
20979,1907,2,0
20980,1907,3,0
20981,1907,4,0
20982,1907,5,0
20983,1907,6,0
20984,1907,7,0
20985,1907,8,0
20986,1907,9,0
20987,1907,10,0
20988,1908,0,0
20989,1908,1,0
20990,1908,2,0
20991,1908,3,1
20992,1908,4,0
20993,1908,5,0
20994,1908,6,0
20995,1908,7,0
20996,1908,8,0
20997,1908,9,0
20998,1908,10,0
20999,1909,0,0
21000,1909,1,1
21001,1909,2,0
21002,1909,3,1
21003,1909,4,0
21004,1909,5,1
21005,1909,6,0
21006,1909,7,1
21007,1909,8,0
21008,1909,9,1
21009,1909,10,0
21010,1910,0,0
21011,1910,1,1
21012,1910,2,2
21013,1910,3,1
21014,1910,4,2
21015,1910,5,3
21016,1910,6,3
21017,1910,7,3
21018,1910,8,2
21019,1910,9,3
21020,1910,10,2
21021,1911,0,0
21022,1911,1,1
21023,1911,2,1
21024,1911,3,1
21025,1911,4,0
21026,1911,5,1
21027,1911,6,1
21028,1911,7,1
21029,1911,8,1
21030,1911,9,1
21031,1911,10,0
21032,1912,0,0
21033,1912,1,0
21034,1912,2,1
21035,1912,3,0
21036,1912,4,1
21037,1912,5,0
21038,1912,6,0
21039,1912,7,1
21040,1912,8,0
21041,1912,9,0
21042,1912,10,1
21043,1913,0,0
21044,1913,1,0
21045,1913,2,0
21046,1913,3,0
21047,1913,4,0
21048,1913,5,0
21049,1913,6,0
21050,1913,7,0
21051,1913,8,0
21052,1913,9,0
21053,1913,10,0
21054,1914,0,0
21055,1914,1,1
21056,1914,2,2
21057,1914,3,1
21058,1914,4,0
21059,1914,5,0
21060,1914,6,1
21061,1914,7,2
21062,1914,8,1
21063,1914,9,2
21064,1914,10,3
21065,1915,0,0
21066,1915,1,0
21067,1915,2,0
21068,1915,3,0
21069,1915,4,0
21070,1915,5,0
21071,1915,6,0
21072,1915,7,0
21073,1915,8,0
21074,1915,9,0
21075,1915,10,0
21076,1916,0,0
21077,1916,1,0
21078,1916,2,0
21079,1916,3,0
21080,1916,4,0
21081,1916,5,0
21082,1916,6,0
21083,1916,7,0
21084,1916,8,0
21085,1916,9,0
21086,1916,10,0
21087,1917,0,0
21088,1917,1,1
21089,1917,2,0
21090,1917,3,1
21091,1917,4,2
21092,1917,5,3
21093,1917,6,4
21094,1917,7,4
21095,1917,8,3
21096,1917,9,4
21097,1917,10,5
21098,1918,0,0
21099,1918,1,1
21100,1918,2,2
21101,1918,3,1
21102,1918,4,2
21103,1918,5,1
21104,1918,6,0
21105,1918,7,1
21106,1918,8,0
21107,1918,9,1
21108,1918,10,2
21109,1919,0,0
21110,1919,1,1
21111,1919,2,0
21112,1919,3,1
21113,1919,4,2
21114,1919,5,1
21115,1919,6,2
21116,1919,7,1
21117,1919,8,2
21118,1919,9,1
21119,1919,10,2
21120,1920,0,0
21121,1920,1,1
21122,1920,2,0
21123,1920,3,1
21124,1920,4,0
21125,1920,5,1
21126,1920,6,0
21127,1920,7,1
21128,1920,8,0
21129,1920,9,1
21130,1920,10,0
21131,1921,0,0
21132,1921,1,0
21133,1921,2,0
21134,1921,3,0
21135,1921,4,0
21136,1921,5,0
21137,1921,6,0
21138,1921,7,0
21139,1921,8,0
21140,1921,9,0
21141,1921,10,0
21142,1922,0,0
21143,1922,1,1
21144,1922,2,0
21145,1922,3,1
21146,1922,4,0
21147,1922,5,1
21148,1922,6,0
21149,1922,7,1
21150,1922,8,0
21151,1922,9,1
21152,1922,10,0
21153,1923,0,0
21154,1923,1,1
21155,1923,2,2
21156,1923,3,3
21157,1923,4,2
21158,1923,5,1
21159,1923,6,2
21160,1923,7,3
21161,1923,8,2
21162,1923,9,3
21163,1923,10,4
21164,1924,0,0
21165,1924,1,0
21166,1924,2,0
21167,1924,3,0
21168,1924,4,0
21169,1924,5,0
21170,1924,6,0
21171,1924,7,1
21172,1924,8,0
21173,1924,9,0
21174,1924,10,0
21175,1925,0,0
21176,1925,1,0
21177,1925,2,0
21178,1925,3,0
21179,1925,4,0
21180,1925,5,0
21181,1925,6,0
21182,1925,7,0
21183,1925,8,0
21184,1925,9,0
21185,1925,10,0
21186,1926,0,0
21187,1926,1,0
21188,1926,2,0
21189,1926,3,0
21190,1926,4,0
21191,1926,5,0
21192,1926,6,0
21193,1926,7,0
21194,1926,8,0
21195,1926,9,0
21196,1926,10,0
21197,1927,0,0
21198,1927,1,1
21199,1927,2,2
21200,1927,3,3
21201,1927,4,4
21202,1927,5,3
21203,1927,6,4
21204,1927,7,3
21205,1927,8,4
21206,1927,9,3
21207,1927,10,2
21208,1928,0,0
21209,1928,1,1
21210,1928,2,1
21211,1928,3,2
21212,1928,4,3
21213,1928,5,4
21214,1928,6,5
21215,1928,7,5
21216,1928,8,5
21217,1928,9,5
21218,1928,10,5
21219,1929,0,0
21220,1929,1,1
21221,1929,2,0
21222,1929,3,1
21223,1929,4,2
21224,1929,5,2
21225,1929,6,2
21226,1929,7,1
21227,1929,8,0
21228,1929,9,1
21229,1929,10,0
21230,1930,0,0
21231,1930,1,0
21232,1930,2,0
21233,1930,3,0
21234,1930,4,0
21235,1930,5,1
21236,1930,6,1
21237,1930,7,1
21238,1930,8,1
21239,1930,9,1
21240,1930,10,1
21241,1931,0,0
21242,1931,1,0
21243,1931,2,0
21244,1931,3,0
21245,1931,4,0
21246,1931,5,0
21247,1931,6,0
21248,1931,7,0
21249,1931,8,0
21250,1931,9,0
21251,1931,10,0
21252,1932,0,0
21253,1932,1,1
21254,1932,2,2
21255,1932,3,3
21256,1932,4,4
21257,1932,5,4
21258,1932,6,4
21259,1932,7,5
21260,1932,8,5
21261,1932,9,5
21262,1932,10,5
21263,1933,0,0
21264,1933,1,0
21265,1933,2,0
21266,1933,3,0
21267,1933,4,0
21268,1933,5,0
21269,1933,6,0
21270,1933,7,0
21271,1933,8,0
21272,1933,9,0
21273,1933,10,0
21274,1934,0,0
21275,1934,1,1
21276,1934,2,1
21277,1934,3,1
21278,1934,4,0
21279,1934,5,1
21280,1934,6,1
21281,1934,7,1
21282,1934,8,1
21283,1934,9,1
21284,1934,10,1
21285,1935,0,0
21286,1935,1,1
21287,1935,2,0
21288,1935,3,1
21289,1935,4,1
21290,1935,5,0
21291,1935,6,0
21292,1935,7,1
21293,1935,8,2
21294,1935,9,3
21295,1935,10,3
21296,1936,0,0
21297,1936,1,1
21298,1936,2,2
21299,1936,3,2
21300,1936,4,1
21301,1936,5,0
21302,1936,6,1
21303,1936,7,2
21304,1936,8,1
21305,1936,9,2
21306,1936,10,3
21307,1937,0,0
21308,1937,1,0
21309,1937,2,0
21310,1937,3,1
21311,1937,4,2
21312,1937,5,1
21313,1937,6,0
21314,1937,7,1
21315,1937,8,0
21316,1937,9,1
21317,1937,10,0
21318,1938,0,0
21319,1938,1,0
21320,1938,2,1
21321,1938,3,2
21322,1938,4,1
21323,1938,5,0
21324,1938,6,0
21325,1938,7,1
21326,1938,8,2
21327,1938,9,1
21328,1938,10,0
21329,1939,0,0
21330,1939,1,1
21331,1939,2,2
21332,1939,3,1
21333,1939,4,2
21334,1939,5,1
21335,1939,6,2
21336,1939,7,3
21337,1939,8,4
21338,1939,9,3
21339,1939,10,4
21340,1940,0,0
21341,1940,1,0
21342,1940,2,0
21343,1940,3,1
21344,1940,4,2
21345,1940,5,3
21346,1940,6,2
21347,1940,7,3
21348,1940,8,2
21349,1940,9,3
21350,1940,10,4
21351,1941,0,0
21352,1941,1,1
21353,1941,2,1
21354,1941,3,1
21355,1941,4,0
21356,1941,5,1
21357,1941,6,0
21358,1941,7,1
21359,1941,8,0
21360,1941,9,1
21361,1941,10,1
21362,1942,0,0
21363,1942,1,1
21364,1942,2,2
21365,1942,3,3
21366,1942,4,4
21367,1942,5,3
21368,1942,6,4
21369,1942,7,3
21370,1942,8,4
21371,1942,9,3
21372,1942,10,4
21373,1943,0,0
21374,1943,1,0
21375,1943,2,0
21376,1943,3,1
21377,1943,4,2
21378,1943,5,3
21379,1943,6,4
21380,1943,7,5
21381,1943,8,5
21382,1943,9,5
21383,1943,10,5
21384,1944,0,0
21385,1944,1,1
21386,1944,2,0
21387,1944,3,1
21388,1944,4,0
21389,1944,5,1
21390,1944,6,0
21391,1944,7,1
21392,1944,8,0
21393,1944,9,1
21394,1944,10,0
21395,1945,0,0
21396,1945,1,0
21397,1945,2,0
21398,1945,3,0
21399,1945,4,0
21400,1945,5,0
21401,1945,6,1
21402,1945,7,0
21403,1945,8,0
21404,1945,9,0
21405,1945,10,0
21406,1946,0,0
21407,1946,1,0
21408,1946,2,0
21409,1946,3,0
21410,1946,4,0
21411,1946,5,0
21412,1946,6,0
21413,1946,7,0
21414,1946,8,0
21415,1946,9,0
21416,1946,10,0
21417,1947,0,0
21418,1947,1,1
21419,1947,2,1
21420,1947,3,1
21421,1947,4,0
21422,1947,5,1
21423,1947,6,0
21424,1947,7,1
21425,1947,8,2
21426,1947,9,3
21427,1947,10,4
21428,1948,0,0
21429,1948,1,1
21430,1948,2,2
21431,1948,3,1
21432,1948,4,1
21433,1948,5,0
21434,1948,6,1
21435,1948,7,2
21436,1948,8,2
21437,1948,9,1
21438,1948,10,2
21439,1949,0,0
21440,1949,1,1
21441,1949,2,2
21442,1949,3,3
21443,1949,4,4
21444,1949,5,3
21445,1949,6,4
21446,1949,7,3
21447,1949,8,4
21448,1949,9,4
21449,1949,10,3
21450,1950,0,0
21451,1950,1,0
21452,1950,2,0
21453,1950,3,0
21454,1950,4,0
21455,1950,5,0
21456,1950,6,0
21457,1950,7,0
21458,1950,8,0
21459,1950,9,0
21460,1950,10,0
21461,1951,0,0
21462,1951,1,1
21463,1951,2,2
21464,1951,3,3
21465,1951,4,2
21466,1951,5,3
21467,1951,6,2
21468,1951,7,1
21469,1951,8,2
21470,1951,9,2
21471,1951,10,1
21472,1952,0,0
21473,1952,1,0
21474,1952,2,0
21475,1952,3,0
21476,1952,4,0
21477,1952,5,0
21478,1952,6,0
21479,1952,7,0
21480,1952,8,0
21481,1952,9,0
21482,1952,10,0
21483,1953,0,0
21484,1953,1,0
21485,1953,2,0
21486,1953,3,0
21487,1953,4,0
21488,1953,5,0
21489,1953,6,0
21490,1953,7,0
21491,1953,8,0
21492,1953,9,0
21493,1953,10,0
21494,1954,0,0
21495,1954,1,1
21496,1954,2,2
21497,1954,3,1
21498,1954,4,2
21499,1954,5,3
21500,1954,6,2
21501,1954,7,1
21502,1954,8,2
21503,1954,9,1
21504,1954,10,2
21505,1955,0,0
21506,1955,1,0
21507,1955,2,0
21508,1955,3,0
21509,1955,4,0
21510,1955,5,0
21511,1955,6,0
21512,1955,7,0
21513,1955,8,0
21514,1955,9,0
21515,1955,10,0
21516,1956,0,0
21517,1956,1,0
21518,1956,2,0
21519,1956,3,1
21520,1956,4,0
21521,1956,5,0
21522,1956,6,0
21523,1956,7,0
21524,1956,8,0
21525,1956,9,0
21526,1956,10,0
21527,1957,0,0
21528,1957,1,0
21529,1957,2,0
21530,1957,3,0
21531,1957,4,0
21532,1957,5,0
21533,1957,6,0
21534,1957,7,0
21535,1957,8,0
21536,1957,9,0
21537,1957,10,0
21538,1958,0,0
21539,1958,1,0
21540,1958,2,0
21541,1958,3,0
21542,1958,4,0
21543,1958,5,0
21544,1958,6,0
21545,1958,7,0
21546,1958,8,0
21547,1958,9,0
21548,1958,10,0
21549,1959,0,0
21550,1959,1,0
21551,1959,2,0
21552,1959,3,1
21553,1959,4,0
21554,1959,5,1
21555,1959,6,1
21556,1959,7,0
21557,1959,8,1
21558,1959,9,1
21559,1959,10,0
21560,1960,0,0
21561,1960,1,1
21562,1960,2,0
21563,1960,3,1
21564,1960,4,0
21565,1960,5,1
21566,1960,6,0
21567,1960,7,0
21568,1960,8,1
21569,1960,9,1
21570,1960,10,1
21571,1961,0,0
21572,1961,1,1
21573,1961,2,2
21574,1961,3,3
21575,1961,4,4
21576,1961,5,3
21577,1961,6,4
21578,1961,7,3
21579,1961,8,2
21580,1961,9,3
21581,1961,10,4
21582,1962,0,0
21583,1962,1,1
21584,1962,2,2
21585,1962,3,3
21586,1962,4,2
21587,1962,5,1
21588,1962,6,2
21589,1962,7,1
21590,1962,8,2
21591,1962,9,1
21592,1962,10,2
21593,1963,0,0
21594,1963,1,1
21595,1963,2,0
21596,1963,3,1
21597,1963,4,0
21598,1963,5,1
21599,1963,6,0
21600,1963,7,1
21601,1963,8,0
21602,1963,9,1
21603,1963,10,0
21604,1964,0,0
21605,1964,1,1
21606,1964,2,2
21607,1964,3,1
21608,1964,4,2
21609,1964,5,1
21610,1964,6,0
21611,1964,7,1
21612,1964,8,2
21613,1964,9,3
21614,1964,10,2
21615,1965,0,0
21616,1965,1,1
