,subject,time,state
11842,1076,6,0
11843,1076,7,0
11844,1076,8,0
11845,1076,9,0
11846,1076,10,0
11847,1077,0,0
11848,1077,1,0
11849,1077,2,0
11850,1077,3,0
11851,1077,4,0
11852,1077,5,0
11853,1077,6,0
11854,1077,7,0
11855,1077,8,0
11856,1077,9,0
11857,1077,10,0
11858,1078,0,0
11859,1078,1,0
11860,1078,2,0
11861,1078,3,0
11862,1078,4,0
11863,1078,5,0
11864,1078,6,0
11865,1078,7,0
11866,1078,8,0
11867,1078,9,0
11868,1078,10,0
11869,1079,0,0
11870,1079,1,0
11871,1079,2,0
11872,1079,3,0
11873,1079,4,0
11874,1079,5,0
11875,1079,6,0
11876,1079,7,0
11877,1079,8,0
11878,1079,9,0
11879,1079,10,0
11880,1080,0,0
11881,1080,1,1
11882,1080,2,1
11883,1080,3,0
11884,1080,4,0
11885,1080,5,1
11886,1080,6,0
11887,1080,7,1
11888,1080,8,0
11889,1080,9,0
11890,1080,10,1
11891,1081,0,0
11892,1081,1,0
11893,1081,2,0
11894,1081,3,0
11895,1081,4,0
11896,1081,5,0
11897,1081,6,0
11898,1081,7,0
11899,1081,8,0
11900,1081,9,0
11901,1081,10,0
11902,1082,0,0
11903,1082,1,1
11904,1082,2,0
11905,1082,3,0
11906,1082,4,1
11907,1082,5,0
11908,1082,6,0
11909,1082,7,0
11910,1082,8,0
11911,1082,9,0
11912,1082,10,1
11913,1083,0,0
11914,1083,1,0
11915,1083,2,0
11916,1083,3,0
11917,1083,4,0
11918,1083,5,0
11919,1083,6,0
11920,1083,7,0
11921,1083,8,0
11922,1083,9,0
11923,1083,10,0
11924,1084,0,0
11925,1084,1,0
11926,1084,2,0
11927,1084,3,0
11928,1084,4,0
11929,1084,5,0
11930,1084,6,0
11931,1084,7,0
11932,1084,8,0
11933,1084,9,0
11934,1084,10,0
11935,1085,0,0
11936,1085,1,0
11937,1085,2,0
11938,1085,3,0
11939,1085,4,0
11940,1085,5,0
11941,1085,6,0
11942,1085,7,0
11943,1085,8,0
11944,1085,9,0
11945,1085,10,0
11946,1086,0,0
11947,1086,1,0
11948,1086,2,0
11949,1086,3,0
11950,1086,4,0
11951,1086,5,0
11952,1086,6,0
11953,1086,7,0
11954,1086,8,0
11955,1086,9,0
11956,1086,10,0
11957,1087,0,0
11958,1087,1,0
11959,1087,2,0
11960,1087,3,0
11961,1087,4,0
11962,1087,5,0
11963,1087,6,0
11964,1087,7,0
11965,1087,8,0
11966,1087,9,0
11967,1087,10,0
11968,1088,0,0
11969,1088,1,0
11970,1088,2,1
11971,1088,3,2
11972,1088,4,1
11973,1088,5,0
11974,1088,6,0
11975,1088,7,1
11976,1088,8,0
11977,1088,9,1
11978,1088,10,0
11979,1089,0,0
11980,1089,1,0
11981,1089,2,0
11982,1089,3,0
11983,1089,4,0
11984,1089,5,0
11985,1089,6,0
11986,1089,7,0
11987,1089,8,0
11988,1089,9,0
11989,1089,10,0
11990,1090,0,0
11991,1090,1,0
11992,1090,2,0
11993,1090,3,0
11994,1090,4,0
11995,1090,5,0
11996,1090,6,0
11997,1090,7,0
11998,1090,8,0
11999,1090,9,1
12000,1090,10,0
12001,1091,0,0
12002,1091,1,0
12003,1091,2,0
12004,1091,3,0
12005,1091,4,0
12006,1091,5,0
12007,1091,6,0
12008,1091,7,0
12009,1091,8,0
12010,1091,9,0
12011,1091,10,0
12012,1092,0,0
12013,1092,1,1
12014,1092,2,1
12015,1092,3,1
12016,1092,4,0
12017,1092,5,1
12018,1092,6,1
12019,1092,7,1
12020,1092,8,0
12021,1092,9,1
12022,1092,10,1
12023,1093,0,0
12024,1093,1,0
12025,1093,2,0
12026,1093,3,0
12027,1093,4,0
12028,1093,5,0
12029,1093,6,0
12030,1093,7,0
12031,1093,8,0
12032,1093,9,0
12033,1093,10,0
12034,1094,0,0
12035,1094,1,0
12036,1094,2,0
12037,1094,3,0
12038,1094,4,0
12039,1094,5,0
12040,1094,6,0
12041,1094,7,0
12042,1094,8,0
12043,1094,9,0
12044,1094,10,0
12045,1095,0,0
12046,1095,1,1
12047,1095,2,0
12048,1095,3,0
12049,1095,4,0
12050,1095,5,0
12051,1095,6,1
12052,1095,7,1
12053,1095,8,0
12054,1095,9,0
12055,1095,10,1
12056,1096,0,0
12057,1096,1,0
12058,1096,2,0
12059,1096,3,0
12060,1096,4,0
12061,1096,5,0
12062,1096,6,0
12063,1096,7,0
12064,1096,8,0
12065,1096,9,0
12066,1096,10,0
12067,1097,0,0
12068,1097,1,0
12069,1097,2,0
12070,1097,3,0
12071,1097,4,0
12072,1097,5,0
12073,1097,6,0
12074,1097,7,0
12075,1097,8,0
12076,1097,9,0
12077,1097,10,0
12078,1098,0,0
12079,1098,1,1
12080,1098,2,2
12081,1098,3,1
12082,1098,4,2
12083,1098,5,1
12084,1098,6,2
12085,1098,7,1
12086,1098,8,2
12087,1098,9,1
12088,1098,10,2
12089,1099,0,0
12090,1099,1,0
12091,1099,2,0
12092,1099,3,0
12093,1099,4,0
12094,1099,5,0
12095,1099,6,0
12096,1099,7,0
12097,1099,8,0
12098,1099,9,0
12099,1099,10,0
12100,1100,0,0
12101,1100,1,0
12102,1100,2,0
12103,1100,3,0
12104,1100,4,0
12105,1100,5,0
12106,1100,6,0
12107,1100,7,0
12108,1100,8,0
12109,1100,9,0
12110,1100,10,0
12111,1101,0,0
12112,1101,1,0
12113,1101,2,0
12114,1101,3,0
12115,1101,4,0
12116,1101,5,0
12117,1101,6,0
12118,1101,7,0
12119,1101,8,0
12120,1101,9,0
12121,1101,10,0
12122,1102,0,0
12123,1102,1,0
12124,1102,2,0
12125,1102,3,0
12126,1102,4,0
12127,1102,5,0
12128,1102,6,1
12129,1102,7,1
12130,1102,8,1
12131,1102,9,0
12132,1102,10,0
12133,1103,0,0
12134,1103,1,0
12135,1103,2,0
12136,1103,3,0
12137,1103,4,0
12138,1103,5,0
12139,1103,6,0
12140,1103,7,0
12141,1103,8,0
12142,1103,9,0
12143,1103,10,0
12144,1104,0,0
12145,1104,1,0
12146,1104,2,0
12147,1104,3,0
12148,1104,4,0
12149,1104,5,0
12150,1104,6,0
12151,1104,7,0
12152,1104,8,0
12153,1104,9,0
12154,1104,10,0
12155,1105,0,0
12156,1105,1,0
12157,1105,2,0
12158,1105,3,0
12159,1105,4,0
12160,1105,5,0
12161,1105,6,0
12162,1105,7,0
12163,1105,8,0
12164,1105,9,0
12165,1105,10,0
12166,1106,0,0
12167,1106,1,0
12168,1106,2,0
12169,1106,3,0
12170,1106,4,0
12171,1106,5,0
12172,1106,6,0
12173,1106,7,0
12174,1106,8,0
12175,1106,9,0
12176,1106,10,0
12177,1107,0,0
12178,1107,1,0
12179,1107,2,0
12180,1107,3,0
12181,1107,4,0
12182,1107,5,0
12183,1107,6,0
12184,1107,7,0
12185,1107,8,0
12186,1107,9,0
12187,1107,10,0
12188,1108,0,0
12189,1108,1,0
12190,1108,2,0
12191,1108,3,0
12192,1108,4,0
12193,1108,5,0
12194,1108,6,0
12195,1108,7,0
12196,1108,8,0
12197,1108,9,1
12198,1108,10,1
12199,1109,0,0
12200,1109,1,0
12201,1109,2,0
12202,1109,3,0
12203,1109,4,0
12204,1109,5,0
12205,1109,6,0
12206,1109,7,0
12207,1109,8,0
12208,1109,9,0
12209,1109,10,0
12210,1110,0,0
12211,1110,1,0
12212,1110,2,0
12213,1110,3,0
12214,1110,4,0
12215,1110,5,0
12216,1110,6,0
12217,1110,7,0
12218,1110,8,0
12219,1110,9,0
12220,1110,10,0
12221,1111,0,0
12222,1111,1,1
12223,1111,2,1
12224,1111,3,1
12225,1111,4,1
12226,1111,5,1
12227,1111,6,1
12228,1111,7,1
12229,1111,8,0
12230,1111,9,1
12231,1111,10,1
12232,1112,0,0
12233,1112,1,0
12234,1112,2,0
12235,1112,3,0
12236,1112,4,0
12237,1112,5,0
12238,1112,6,0
12239,1112,7,0
12240,1112,8,0
12241,1112,9,0
12242,1112,10,0
12243,1113,0,0
12244,1113,1,1
12245,1113,2,0
12246,1113,3,1
12247,1113,4,0
12248,1113,5,1
12249,1113,6,0
12250,1113,7,1
12251,1113,8,0
12252,1113,9,1
12253,1113,10,0
12254,1114,0,0
12255,1114,1,0
12256,1114,2,0
12257,1114,3,0
12258,1114,4,0
12259,1114,5,0
12260,1114,6,0
12261,1114,7,0
12262,1114,8,0
12263,1114,9,0
12264,1114,10,0
12265,1115,0,0
12266,1115,1,0
12267,1115,2,0
12268,1115,3,0
12269,1115,4,0
12270,1115,5,0
12271,1115,6,0
12272,1115,7,0
12273,1115,8,0
12274,1115,9,0
12275,1115,10,0
12276,1116,0,0
12277,1116,1,0
12278,1116,2,0
12279,1116,3,0
12280,1116,4,0
12281,1116,5,0
12282,1116,6,0
12283,1116,7,0
12284,1116,8,0
12285,1116,9,0
12286,1116,10,0
12287,1117,0,0
12288,1117,1,0
12289,1117,2,0
12290,1117,3,0
12291,1117,4,0
12292,1117,5,0
12293,1117,6,0
12294,1117,7,0
12295,1117,8,0
12296,1117,9,0
12297,1117,10,0
12298,1118,0,0
12299,1118,1,0
12300,1118,2,0
12301,1118,3,0
12302,1118,4,0
12303,1118,5,0
12304,1118,6,0
12305,1118,7,0
12306,1118,8,0
12307,1118,9,0
12308,1118,10,0
12309,1119,0,0
12310,1119,1,0
12311,1119,2,0
12312,1119,3,0
12313,1119,4,0
12314,1119,5,0
12315,1119,6,0
12316,1119,7,0
12317,1119,8,0
12318,1119,9,0
12319,1119,10,0
12320,1120,0,0
12321,1120,1,0
12322,1120,2,0
12323,1120,3,0
12324,1120,4,0
12325,1120,5,0
12326,1120,6,0
12327,1120,7,0
12328,1120,8,0
12329,1120,9,0
12330,1120,10,0
12331,1121,0,0
12332,1121,1,0
12333,1121,2,0
12334,1121,3,0
12335,1121,4,0
12336,1121,5,0
12337,1121,6,0
12338,1121,7,0
12339,1121,8,0
12340,1121,9,0
12341,1121,10,0
12342,1122,0,0
12343,1122,1,1
12344,1122,2,0
12345,1122,3,1
12346,1122,4,0
12347,1122,5,0
12348,1122,6,1
12349,1122,7,0
12350,1122,8,0
12351,1122,9,1
12352,1122,10,0
12353,1123,0,0
12354,1123,1,0
12355,1123,2,0
12356,1123,3,0
12357,1123,4,0
12358,1123,5,0
12359,1123,6,0
12360,1123,7,1
12361,1123,8,0
12362,1123,9,0
12363,1123,10,0
12364,1124,0,0
12365,1124,1,0
12366,1124,2,1
12367,1124,3,0
12368,1124,4,1
12369,1124,5,0
12370,1124,6,0
12371,1124,7,1
12372,1124,8,0
12373,1124,9,1
12374,1124,10,0
12375,1125,0,0
12376,1125,1,0
12377,1125,2,0
12378,1125,3,0
12379,1125,4,0
12380,1125,5,0
12381,1125,6,0
12382,1125,7,0
12383,1125,8,0
12384,1125,9,0
12385,1125,10,0
12386,1126,0,0
12387,1126,1,0
12388,1126,2,0
12389,1126,3,0
12390,1126,4,0
12391,1126,5,0
12392,1126,6,0
12393,1126,7,0
12394,1126,8,0
12395,1126,9,0
12396,1126,10,0
12397,1127,0,0
12398,1127,1,0
12399,1127,2,1
12400,1127,3,1
12401,1127,4,0
12402,1127,5,0
12403,1127,6,1
12404,1127,7,1
12405,1127,8,0
12406,1127,9,0
12407,1127,10,0
12408,1128,0,0
12409,1128,1,0
12410,1128,2,0
12411,1128,3,0
12412,1128,4,0
12413,1128,5,0
12414,1128,6,0
12415,1128,7,0
12416,1128,8,0
12417,1128,9,0
12418,1128,10,0
12419,1129,0,0
12420,1129,1,0
12421,1129,2,0
12422,1129,3,0
12423,1129,4,0
12424,1129,5,0
12425,1129,6,0
12426,1129,7,0
12427,1129,8,0
12428,1129,9,0
12429,1129,10,0
12430,1130,0,0
12431,1130,1,1
12432,1130,2,0
12433,1130,3,1
12434,1130,4,0
12435,1130,5,1
12436,1130,6,0
12437,1130,7,1
12438,1130,8,0
12439,1130,9,1
12440,1130,10,0
12441,1131,0,0
12442,1131,1,0
12443,1131,2,0
12444,1131,3,0
12445,1131,4,0
12446,1131,5,0
12447,1131,6,0
12448,1131,7,0
12449,1131,8,0
12450,1131,9,0
12451,1131,10,0
12452,1132,0,0
12453,1132,1,0
12454,1132,2,0
12455,1132,3,0
12456,1132,4,0
12457,1132,5,0
12458,1132,6,0
12459,1132,7,0
12460,1132,8,0
12461,1132,9,0
12462,1132,10,0
12463,1133,0,0
12464,1133,1,1
12465,1133,2,0
12466,1133,3,1
12467,1133,4,0
12468,1133,5,1
12469,1133,6,0
12470,1133,7,1
12471,1133,8,0
12472,1133,9,1
12473,1133,10,1
12474,1134,0,0
12475,1134,1,0
12476,1134,2,0
12477,1134,3,0
12478,1134,4,0
12479,1134,5,0
12480,1134,6,0
12481,1134,7,0
12482,1134,8,0
12483,1134,9,0
12484,1134,10,0
12485,1135,0,0
12486,1135,1,0
12487,1135,2,0
12488,1135,3,1
12489,1135,4,1
12490,1135,5,1
12491,1135,6,0
12492,1135,7,0
12493,1135,8,0
12494,1135,9,0
12495,1135,10,1
12496,1136,0,0
12497,1136,1,0
12498,1136,2,1
12499,1136,3,1
12500,1136,4,1
12501,1136,5,1
12502,1136,6,1
12503,1136,7,0
12504,1136,8,1
12505,1136,9,0
12506,1136,10,1
12507,1137,0,0
12508,1137,1,0
12509,1137,2,0
12510,1137,3,0
12511,1137,4,0
12512,1137,5,0
12513,1137,6,0
12514,1137,7,0
12515,1137,8,0
12516,1137,9,0
12517,1137,10,0
12518,1138,0,0
12519,1138,1,1
12520,1138,2,1
12521,1138,3,0
12522,1138,4,0
12523,1138,5,1
12524,1138,6,1
12525,1138,7,1
12526,1138,8,1
12527,1138,9,1
12528,1138,10,1
12529,1139,0,0
12530,1139,1,0
12531,1139,2,0
12532,1139,3,0
12533,1139,4,0
12534,1139,5,0
12535,1139,6,0
12536,1139,7,0
12537,1139,8,0
12538,1139,9,0
12539,1139,10,0
12540,1140,0,0
12541,1140,1,0
12542,1140,2,0
12543,1140,3,0
12544,1140,4,0
12545,1140,5,0
12546,1140,6,0
12547,1140,7,0
12548,1140,8,0
12549,1140,9,0
12550,1140,10,0
12551,1141,0,0
12552,1141,1,0
12553,1141,2,0
12554,1141,3,0
12555,1141,4,0
12556,1141,5,0
12557,1141,6,0
12558,1141,7,0
12559,1141,8,0
12560,1141,9,0
12561,1141,10,0
12562,1142,0,0
12563,1142,1,0
12564,1142,2,0
12565,1142,3,0
12566,1142,4,0
12567,1142,5,0
12568,1142,6,0
12569,1142,7,0
12570,1142,8,0
12571,1142,9,0
12572,1142,10,0
12573,1143,0,0
12574,1143,1,0
12575,1143,2,0
12576,1143,3,0
12577,1143,4,0
12578,1143,5,0
12579,1143,6,0
12580,1143,7,0
12581,1143,8,1
12582,1143,9,0
12583,1143,10,0
12584,1144,0,0
12585,1144,1,0
12586,1144,2,0
12587,1144,3,0
12588,1144,4,0
12589,1144,5,0
12590,1144,6,0
12591,1144,7,0
12592,1144,8,0
12593,1144,9,0
12594,1144,10,0
12595,1145,0,0
12596,1145,1,1
12597,1145,2,2
12598,1145,3,1
12599,1145,4,2
12600,1145,5,1
12601,1145,6,0
12602,1145,7,1
12603,1145,8,2
12604,1145,9,1
12605,1145,10,0
12606,1146,0,0
12607,1146,1,0
12608,1146,2,1
12609,1146,3,0
12610,1146,4,1
12611,1146,5,0
12612,1146,6,1
12613,1146,7,0
12614,1146,8,1
12615,1146,9,0
12616,1146,10,1
12617,1147,0,0
12618,1147,1,0
12619,1147,2,0
12620,1147,3,1
12621,1147,4,1
12622,1147,5,1
12623,1147,6,0
12624,1147,7,0
12625,1147,8,0
12626,1147,9,0
12627,1147,10,0
12628,1148,0,0
12629,1148,1,1
12630,1148,2,0
12631,1148,3,1
12632,1148,4,0
12633,1148,5,1
12634,1148,6,0
12635,1148,7,1
12636,1148,8,2
12637,1148,9,1
12638,1148,10,2
12639,1149,0,0
12640,1149,1,1
12641,1149,2,1
12642,1149,3,1
12643,1149,4,0
12644,1149,5,1
12645,1149,6,1
12646,1149,7,0
12647,1149,8,0
12648,1149,9,1
12649,1149,10,0
12650,1150,0,0
12651,1150,1,0
12652,1150,2,0
12653,1150,3,0
12654,1150,4,0
12655,1150,5,0
12656,1150,6,0
12657,1150,7,0
12658,1150,8,0
12659,1150,9,0
12660,1150,10,0
12661,1151,0,0
12662,1151,1,0
12663,1151,2,0
12664,1151,3,0
12665,1151,4,0
12666,1151,5,0
12667,1151,6,0
12668,1151,7,0
12669,1151,8,0
12670,1151,9,0
12671,1151,10,0
12672,1152,0,0
12673,1152,1,0
12674,1152,2,0
12675,1152,3,0
12676,1152,4,0
12677,1152,5,0
12678,1152,6,0
12679,1152,7,0
12680,1152,8,0
12681,1152,9,0
12682,1152,10,0
12683,1153,0,0
12684,1153,1,1
12685,1153,2,0
12686,1153,3,0
12687,1153,4,0
12688,1153,5,0
12689,1153,6,0
12690,1153,7,0
12691,1153,8,0
12692,1153,9,0
12693,1153,10,0
12694,1154,0,0
12695,1154,1,0
12696,1154,2,0
12697,1154,3,0
12698,1154,4,0
12699,1154,5,1
12700,1154,6,0
12701,1154,7,0
12702,1154,8,1
12703,1154,9,2
12704,1154,10,1
12705,1155,0,0
12706,1155,1,0
12707,1155,2,0
12708,1155,3,0
12709,1155,4,0
12710,1155,5,0
12711,1155,6,0
12712,1155,7,0
12713,1155,8,0
12714,1155,9,0
12715,1155,10,0
12716,1156,0,0
12717,1156,1,0
12718,1156,2,0
12719,1156,3,0
12720,1156,4,0
12721,1156,5,0
12722,1156,6,0
12723,1156,7,0
12724,1156,8,0
12725,1156,9,0
12726,1156,10,0
12727,1157,0,0
12728,1157,1,0
12729,1157,2,1
12730,1157,3,0
12731,1157,4,0
12732,1157,5,0
12733,1157,6,0
12734,1157,7,0
12735,1157,8,0
12736,1157,9,1
12737,1157,10,0
12738,1158,0,0
12739,1158,1,0
12740,1158,2,0
12741,1158,3,0
12742,1158,4,0
12743,1158,5,0
12744,1158,6,0
12745,1158,7,0
12746,1158,8,0
12747,1158,9,0
12748,1158,10,0
12749,1159,0,0
12750,1159,1,0
12751,1159,2,0
12752,1159,3,0
12753,1159,4,0
12754,1159,5,0
12755,1159,6,0
12756,1159,7,0
12757,1159,8,0
12758,1159,9,0
12759,1159,10,0
12760,1160,0,0
12761,1160,1,0
12762,1160,2,0
12763,1160,3,1
12764,1160,4,0
12765,1160,5,0
12766,1160,6,0
12767,1160,7,0
12768,1160,8,1
12769,1160,9,0
12770,1160,10,0
12771,1161,0,0
12772,1161,1,0
12773,1161,2,0
12774,1161,3,0
12775,1161,4,0
12776,1161,5,0
12777,1161,6,0
12778,1161,7,0
12779,1161,8,1
12780,1161,9,0
12781,1161,10,0
12782,1162,0,0
12783,1162,1,1
12784,1162,2,2
12785,1162,3,1
12786,1162,4,2
12787,1162,5,1
12788,1162,6,2
12789,1162,7,1
12790,1162,8,2
12791,1162,9,1
12792,1162,10,2
12793,1163,0,0
12794,1163,1,0
12795,1163,2,0
12796,1163,3,0
12797,1163,4,0
12798,1163,5,0
12799,1163,6,0
12800,1163,7,0
12801,1163,8,0
12802,1163,9,0
12803,1163,10,0
12804,1164,0,0
12805,1164,1,0
12806,1164,2,0
12807,1164,3,0
12808,1164,4,0
12809,1164,5,0
12810,1164,6,0
12811,1164,7,0
12812,1164,8,0
12813,1164,9,0
12814,1164,10,0
12815,1165,0,0
12816,1165,1,0
12817,1165,2,0
12818,1165,3,0
12819,1165,4,0
12820,1165,5,0
12821,1165,6,0
12822,1165,7,0
12823,1165,8,0
12824,1165,9,0
12825,1165,10,0
12826,1166,0,0
12827,1166,1,0
12828,1166,2,0
12829,1166,3,0
12830,1166,4,0
12831,1166,5,0
12832,1166,6,0
12833,1166,7,0
12834,1166,8,0
12835,1166,9,0
12836,1166,10,0
12837,1167,0,0
12838,1167,1,1
12839,1167,2,0
12840,1167,3,0
12841,1167,4,0
12842,1167,5,0
12843,1167,6,1
12844,1167,7,0
12845,1167,8,0
12846,1167,9,0
12847,1167,10,1
12848,1168,0,0
12849,1168,1,1
12850,1168,2,1
12851,1168,3,1
12852,1168,4,1
12853,1168,5,0
12854,1168,6,1
12855,1168,7,1
12856,1168,8,1
12857,1168,9,1
12858,1168,10,1
12859,1169,0,0
12860,1169,1,0
12861,1169,2,0
12862,1169,3,0
12863,1169,4,0
12864,1169,5,0
12865,1169,6,0
12866,1169,7,0
12867,1169,8,0
12868,1169,9,0
12869,1169,10,0
12870,1170,0,0
12871,1170,1,1
12872,1170,2,0
12873,1170,3,1
12874,1170,4,0
12875,1170,5,1
12876,1170,6,0
12877,1170,7,1
12878,1170,8,0
12879,1170,9,1
12880,1170,10,2
12881,1171,0,0
12882,1171,1,0
12883,1171,2,0
12884,1171,3,1
12885,1171,4,0
12886,1171,5,0
12887,1171,6,0
12888,1171,7,0
12889,1171,8,1
12890,1171,9,0
12891,1171,10,1
12892,1172,0,0
12893,1172,1,0
12894,1172,2,0
12895,1172,3,0
12896,1172,4,0
12897,1172,5,0
12898,1172,6,0
12899,1172,7,0
12900,1172,8,0
12901,1172,9,0
12902,1172,10,0
12903,1173,0,0
12904,1173,1,0
12905,1173,2,0
12906,1173,3,0
12907,1173,4,0
12908,1173,5,0
12909,1173,6,0
12910,1173,7,0
12911,1173,8,0
12912,1173,9,0
12913,1173,10,0
12914,1174,0,0
12915,1174,1,1
12916,1174,2,2
12917,1174,3,1
12918,1174,4,2
12919,1174,5,3
12920,1174,6,2
12921,1174,7,1
12922,1174,8,2
12923,1174,9,1
12924,1174,10,2
12925,1175,0,0
12926,1175,1,1
12927,1175,2,0
12928,1175,3,1
12929,1175,4,1
12930,1175,5,0
12931,1175,6,1
12932,1175,7,1
12933,1175,8,1
12934,1175,9,1
12935,1175,10,0
12936,1176,0,0
12937,1176,1,0
12938,1176,2,0
12939,1176,3,0
12940,1176,4,0
12941,1176,5,0
12942,1176,6,0
12943,1176,7,0
12944,1176,8,0
12945,1176,9,0
12946,1176,10,0
12947,1177,0,0
12948,1177,1,0
12949,1177,2,0
12950,1177,3,0
12951,1177,4,0
12952,1177,5,0
12953,1177,6,0
12954,1177,7,0
12955,1177,8,0
12956,1177,9,0
12957,1177,10,0
12958,1178,0,0
12959,1178,1,1
12960,1178,2,0
12961,1178,3,1
12962,1178,4,0
12963,1178,5,1
12964,1178,6,1
12965,1178,7,0
12966,1178,8,0
12967,1178,9,0
12968,1178,10,0
12969,1179,0,0
12970,1179,1,0
12971,1179,2,0
12972,1179,3,0
12973,1179,4,0
12974,1179,5,0
12975,1179,6,0
12976,1179,7,0
12977,1179,8,0
12978,1179,9,0
12979,1179,10,0
12980,1180,0,0
12981,1180,1,1
12982,1180,2,0
12983,1180,3,1
12984,1180,4,0
12985,1180,5,1
12986,1180,6,1
12987,1180,7,0
12988,1180,8,1
12989,1180,9,0
12990,1180,10,1
12991,1181,0,0
12992,1181,1,0
12993,1181,2,1
12994,1181,3,0
12995,1181,4,1
12996,1181,5,1
12997,1181,6,0
12998,1181,7,0
12999,1181,8,1
13000,1181,9,0
13001,1181,10,0
13002,1182,0,0
13003,1182,1,0
13004,1182,2,1
13005,1182,3,0
13006,1182,4,1
13007,1182,5,0
13008,1182,6,0
13009,1182,7,0
13010,1182,8,1
13011,1182,9,0
13012,1182,10,0
13013,1183,0,0
13014,1183,1,0
13015,1183,2,0
13016,1183,3,0
13017,1183,4,0
13018,1183,5,0
13019,1183,6,0
13020,1183,7,0
13021,1183,8,0
13022,1183,9,0
13023,1183,10,0
13024,1184,0,0
13025,1184,1,0
13026,1184,2,0
13027,1184,3,0
13028,1184,4,0
13029,1184,5,0
13030,1184,6,0
13031,1184,7,0
13032,1184,8,0
13033,1184,9,0
13034,1184,10,0
13035,1185,0,0
13036,1185,1,1
13037,1185,2,1
13038,1185,3,1
13039,1185,4,0
13040,1185,5,0
13041,1185,6,0
13042,1185,7,1
13043,1185,8,1
13044,1185,9,1
13045,1185,10,0
13046,1186,0,0
13047,1186,1,0
13048,1186,2,0
13049,1186,3,0
13050,1186,4,0
13051,1186,5,0
13052,1186,6,0
13053,1186,7,0
13054,1186,8,0
13055,1186,9,0
13056,1186,10,0
13057,1187,0,0
13058,1187,1,0
13059,1187,2,0
13060,1187,3,0
13061,1187,4,0
13062,1187,5,0
13063,1187,6,1
13064,1187,7,0
13065,1187,8,0
13066,1187,9,0
13067,1187,10,0
13068,1188,0,0
13069,1188,1,1
13070,1188,2,2
13071,1188,3,1
13072,1188,4,1
13073,1188,5,2
13074,1188,6,1
13075,1188,7,1
13076,1188,8,0
13077,1188,9,0
13078,1188,10,1
13079,1189,0,0
13080,1189,1,1
13081,1189,2,0
13082,1189,3,1
13083,1189,4,0
13084,1189,5,1
13085,1189,6,0
13086,1189,7,1
13087,1189,8,1
13088,1189,9,0
13089,1189,10,1
13090,1190,0,0
13091,1190,1,0
13092,1190,2,1
13093,1190,3,0
13094,1190,4,0
13095,1190,5,0
13096,1190,6,1
13097,1190,7,1
13098,1190,8,1
13099,1190,9,1
13100,1190,10,0
13101,1191,0,0
13102,1191,1,0
13103,1191,2,0
13104,1191,3,0
13105,1191,4,0
13106,1191,5,0
13107,1191,6,0
13108,1191,7,0
13109,1191,8,0
13110,1191,9,1
13111,1191,10,0
13112,1192,0,0
13113,1192,1,1
13114,1192,2,2
13115,1192,3,1
13116,1192,4,0
13117,1192,5,1
13118,1192,6,1
13119,1192,7,0
13120,1192,8,1
13121,1192,9,0
13122,1192,10,1
13123,1193,0,0
13124,1193,1,1
13125,1193,2,2
13126,1193,3,1
13127,1193,4,2
13128,1193,5,1
13129,1193,6,1
13130,1193,7,2
13131,1193,8,1
13132,1193,9,0
13133,1193,10,1
13134,1194,0,0
13135,1194,1,0
13136,1194,2,0
13137,1194,3,0
13138,1194,4,1
13139,1194,5,0
13140,1194,6,0
13141,1194,7,0
13142,1194,8,0
13143,1194,9,0
13144,1194,10,0
13145,1195,0,0
13146,1195,1,0
13147,1195,2,0
13148,1195,3,0
13149,1195,4,0
13150,1195,5,0
13151,1195,6,0
13152,1195,7,0
13153,1195,8,0
13154,1195,9,0
13155,1195,10,0
13156,1196,0,0
13157,1196,1,0
13158,1196,2,0
13159,1196,3,0
13160,1196,4,0
13161,1196,5,0
13162,1196,6,0
13163,1196,7,0
13164,1196,8,0
13165,1196,9,0
13166,1196,10,0
13167,1197,0,0
13168,1197,1,1
13169,1197,2,0
13170,1197,3,0
13171,1197,4,0
13172,1197,5,0
13173,1197,6,0
13174,1197,7,0
13175,1197,8,0
13176,1197,9,0
13177,1197,10,0
13178,1198,0,0
13179,1198,1,0
13180,1198,2,0
13181,1198,3,0
13182,1198,4,0
13183,1198,5,0
13184,1198,6,0
13185,1198,7,0
13186,1198,8,0
13187,1198,9,0
13188,1198,10,0
13189,1199,0,0
13190,1199,1,1
13191,1199,2,0
13192,1199,3,1
13193,1199,4,0
13194,1199,5,1
13195,1199,6,0
13196,1199,7,1
13197,1199,8,0
13198,1199,9,1
13199,1199,10,0
13200,1200,0,0
13201,1200,1,1
13202,1200,2,0
13203,1200,3,1
13204,1200,4,0
13205,1200,5,1
13206,1200,6,2
13207,1200,7,1
13208,1200,8,0
13209,1200,9,1
13210,1200,10,2
13211,1201,0,0
13212,1201,1,0
13213,1201,2,1
13214,1201,3,2
13215,1201,4,1
13216,1201,5,1
13217,1201,6,2
13218,1201,7,1
13219,1201,8,0
13220,1201,9,1
13221,1201,10,2
13222,1202,0,0
13223,1202,1,1
13224,1202,2,1
13225,1202,3,0
13226,1202,4,0
13227,1202,5,1
13228,1202,6,0
13229,1202,7,0
13230,1202,8,0
13231,1202,9,1
13232,1202,10,1
13233,1203,0,0
13234,1203,1,1
13235,1203,2,2
13236,1203,3,1
13237,1203,4,2
13238,1203,5,1
13239,1203,6,2
13240,1203,7,1
